id,Fleet,Fleet_name,Time,Obs,Exp,SE,Dev,Use
0020-ASPMchgMX,22,S1:US-DE-LL-all,2000.62,0.55,0.795842,0.38238,-0.369482,1
0020-ASPMchgMX,22,S1:US-DE-LL-all,2001.62,0.85,0.777484,0.32238,0.0891735,1
0020-ASPMchgMX,22,S1:US-DE-LL-all,2002.62,0.64,0.766096,0.32238,-0.179839,1
0020-ASPMchgMX,22,S1:US-DE-LL-all,2003.62,0.71,0.768349,0.32238,-0.0789793,1
0020-ASPMchgMX,22,S1:US-DE-LL-all,2004.62,0.46,0.781625,0.32238,-0.530149,1
0020-ASPMchgMX,22,S1:US-DE-LL-all,2005.62,0.74,0.806229,0.32238,-0.0857179,1
0020-ASPMchgMX,22,S1:US-DE-LL-all,2006.62,0.6,0.838396,0.32238,-0.33456,1
0020-ASPMchgMX,22,S1:US-DE-LL-all,2007.62,0.81,0.868881,0.32238,-0.0701718,1
0020-ASPMchgMX,22,S1:US-DE-LL-all,2008.62,0.97,0.899699,0.33238,0.0752362,1
0020-ASPMchgMX,22,S1:US-DE-LL-all,2009.62,0.93,0.922229,0.33238,0.00839122,1
0020-ASPMchgMX,22,S1:US-DE-LL-all,2010.62,0.76,0.928465,0.32238,-0.200214,1
0020-ASPMchgMX,22,S1:US-DE-LL-all,2011.62,0.96,0.923906,0.33238,0.0383225,1
0020-ASPMchgMX,22,S1:US-DE-LL-all,2012.62,0.78,0.932098,0.33238,-0.178144,1
0020-ASPMchgMX,22,S1:US-DE-LL-all,2013.62,1.04,0.965363,0.32238,0.0744719,1
0020-ASPMchgMX,22,S1:US-DE-LL-all,2014.62,1.03,1.01274,0.32238,0.0169006,1
0020-ASPMchgMX,22,S1:US-DE-LL-all,2015.62,1.25,1.06114,0.32238,0.163799,1
0020-ASPMchgMX,22,S1:US-DE-LL-all,2016.62,1.36,1.11279,0.32238,0.200615,1
0020-ASPMchgMX,22,S1:US-DE-LL-all,2017.62,1.78,1.16019,0.33238,0.428033,1
0020-ASPMchgMX,22,S1:US-DE-LL-all,2018.62,1.63,1.18455,0.34238,0.319218,1
0020-ASPMchgMX,22,S1:US-DE-LL-all,2019.62,1.46,1.17677,0.34238,0.215662,1
0020-ASPMchgMX,22,S1:US-DE-LL-all,2020.62,1.7,1.1432,0.33238,0.396799,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2000.62,0.57,0.79943,1.5,-0.338263,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2001.62,0.87,0.78099,1.44,0.107931,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2002.62,0.67,0.76955,1.46,-0.138528,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2003.62,0.72,0.771814,1.47,-0.0694921,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2004.62,0.48,0.78515,1.45,-0.492088,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2005.62,0.74,0.809865,1.46,-0.0902169,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2006.62,0.65,0.842176,1.46,-0.259017,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2007.62,0.81,0.872799,1.47,-0.0746709,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2008.62,0.97,0.903756,1.5,0.0707372,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2009.62,0.92,0.926387,1.47,-0.00691876,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2010.62,0.8,0.932652,1.46,-0.15342,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2011.62,0.9,0.928073,1.46,-0.0307151,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2012.62,0.79,0.936301,1.48,-0.169904,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2013.62,1.03,0.969716,1.46,0.0603109,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2014.62,1.04,1.01731,1.47,0.0220634,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2015.62,1.26,1.06593,1.46,0.167268,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2016.62,1.38,1.11781,1.46,0.210715,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2017.62,1.97,1.16542,1.48,0.524954,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2018.62,1.63,1.18989,1.49,0.314719,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2019.62,1.51,1.18208,1.48,0.244836,1
0020-ASPMchgMX,23,S2:US-DE-LL-core,2020.62,1.29,1.14835,1.46,0.116314,1
0020-ASPMchgMX,24,S3:Juvenile-Survey-LL,1994.5,1.47,0.868455,0.413333,0.526302,1
0020-ASPMchgMX,24,S3:Juvenile-Survey-LL,1995.5,1.24,0.904483,0.333333,0.315504,1
0020-ASPMchgMX,24,S3:Juvenile-Survey-LL,1996.5,1.19,0.878244,0.363333,0.303784,1
0020-ASPMchgMX,24,S3:Juvenile-Survey-LL,1997.5,0.94,0.830751,0.363333,0.12355,1
0020-ASPMchgMX,24,S3:Juvenile-Survey-LL,2000.5,0.78,0.805036,0.313333,-0.0315934,1
0020-ASPMchgMX,24,S3:Juvenile-Survey-LL,2001.5,1.18,0.851933,0.363333,0.325762,1
0020-ASPMchgMX,24,S3:Juvenile-Survey-LL,2002.5,1.03,0.902843,0.333333,0.131765,1
0020-ASPMchgMX,24,S3:Juvenile-Survey-LL,2003.5,0.97,0.945261,0.313333,0.0258349,1
0020-ASPMchgMX,24,S3:Juvenile-Survey-LL,2004.5,0.93,0.976275,0.303333,-0.0485599,1
0020-ASPMchgMX,24,S3:Juvenile-Survey-LL,2005.5,0.97,0.996858,0.333333,-0.0273122,1
0020-ASPMchgMX,24,S3:Juvenile-Survey-LL,2006.5,0.94,0.996775,0.303333,-0.058645,1
0020-ASPMchgMX,24,S3:Juvenile-Survey-LL,2007.5,0.92,0.977411,0.333333,-0.060534,1
0020-ASPMchgMX,24,S3:Juvenile-Survey-LL,2008.5,0.79,0.968678,0.303333,-0.2039,1
0020-ASPMchgMX,24,S3:Juvenile-Survey-LL,2009.5,0.84,0.968543,0.313333,-0.142391,1
0020-ASPMchgMX,24,S3:Juvenile-Survey-LL,2010.5,0.76,0.982932,0.293333,-0.257222,1
0020-ASPMchgMX,24,S3:Juvenile-Survey-LL,2011.5,0.84,1.04559,0.293333,-0.218936,1
0020-ASPMchgMX,24,S3:Juvenile-Survey-LL,2012.5,1.05,1.15514,0.323333,-0.0954342,1
0020-ASPMchgMX,24,S3:Juvenile-Survey-LL,2013.5,1.16,1.2573,0.343333,-0.0805472,1
0020-ASPMchgMX,25,S4:TW-LA-LL-N,2005.5,0.540738,1.03873,0.06,-0.652817,1
